sid;start_time;end_time;value
Studio C;1049031000;1050007020;Studio CC8OFF
Studio C;1050007020;1050027060;Studio CC8ON
Studio C;1050027060;1050027060;Studio CC8OFF
Studio C;1046811780;1046814000;Studio CC9ON
Studio C;1046814000;1046984460;Studio CC9OFF
Studio C;1046984460;1046986800;Studio CC9ON
Studio C;1046986800;1047473040;Studio CC9OFF
Studio C;1047473040;1047473220;Studio CC9ON
Studio C;1047473220;1047473340;Studio CC9OFF
Studio C;1047473340;1047505680;Studio CC9ON
Studio C;1047505680;1047932340;Studio CC9OFF
Studio C;1047932340;1048218360;Studio CC9ON
Studio C;1048218360;1048540200;Studio CC9OFF
Studio C;1048540200;1048542300;Studio CC9ON
Studio C;1048542300;1048626360;Studio CC9OFF
Studio C;1048626360;1048628940;Studio CC9ON
Studio C;1048628940;1048712160;Studio CC9OFF
Studio C;1048712160;1048714620;Studio CC9ON
Studio C;1048714620;1048727400;Studio CC9OFF
Studio C;1048727400;1048743780;Studio CC9ON
Studio C;1048743780;1048885500;Studio CC9OFF
Studio C;1048885500;1048887720;Studio CC9ON
Studio C;1048887720;1049030940;Studio CC9OFF
Studio C;1049030940;1049031000;Studio CC9ON
Studio C;1049031000;1049141640;Studio CC9OFF
Studio C;1049141640;1049316660;Studio CC9ON
Studio C;1049316660;1049399520;Studio CC9OFF
Studio C;1049399520;1049402520;Studio CC9ON
Studio C;1049402520;1049486820;Studio CC9OFF
Studio C;1049486820;1049490300;Studio CC9ON
Studio C;1049490300;1049619660;Studio CC9OFF
Studio C;1049619660;1049834940;Studio CC9ON
Studio C;1049834940;1049918580;Studio CC9OFF
Studio C;1049918580;1049921160;Studio CC9ON
Studio C;1049921160;1050004800;Studio CC9OFF
Studio C;1050004800;1050027120;Studio CC9ON
Studio C;1050027120;1050091380;Studio CC9OFF
Studio C;1050091380;1050094080;Studio CC9ON
Studio C;1050094080;1050350760;Studio CC9OFF
Studio C;1050350760;1050353520;Studio CC9ON
Studio C;1050353520;1050436740;Studio CC9OFF
Studio C;1050436740;1050525840;Studio CC9ON
Studio C;1050525840;1051215180;Studio CC9OFF
Studio C;1051215180;1051300680;Studio CC9ON
Studio D;1046726760;1046812380;Studio DD11ON
Studio D;1046812380;1046985300;Studio DD11OFF
Studio D;1046985300;1046987400;Studio DD11ON
Studio D;1046987400;1047158940;Studio DD11OFF
Studio D;1047158940;1047159060;Studio DD11ON
Studio D;1047159060;1047502860;Studio DD11OFF
Studio D;1047502860;1047593640;Studio DD11ON
Studio D;1047593640;1048540560;Studio DD11OFF
Studio D;1048540560;1048543560;Studio DD11ON
Studio D;1048543560;1048799340;Studio DD11OFF
Studio D;1048799340;1048888380;Studio DD11ON
Studio D;1048888380;1049141820;Studio DD11OFF
Studio D;1049141820;1049316660;Studio DD11ON
Studio D;1049316660;1049400780;Studio DD11OFF
Studio D;1049400780;1049749380;Studio DD11ON
Studio D;1049749380;1049833320;Studio DD11OFF
Studio D;1049833320;1049835900;Studio DD11ON
Studio D;1049835900;1049919900;Studio DD11OFF
Studio D;1049919900;1049922120;Studio DD11ON
Studio D;1049922120;1050092280;Studio DD11OFF
Studio D;1050092280;1050353820;Studio DD11ON
Studio D;1050353820;1050437640;Studio DD11OFF
Studio D;1050437640;1050440280;Studio DD11ON
Studio D;1050440280;1050524700;Studio DD11OFF
Studio D;1050524700;1051218120;Studio DD11ON
Studio D;1051218120;1051260420;Studio DD11OFF
Studio D;1051260420;1051304880;Studio DD11ON
Studio D;1051304880;1051304880;Studio DD11OFF
Studio D;1051177920;1051178160;Studio DD12OFF
Studio D;1051178160;1051178160;Studio DD12ON
Studio D;1049316660;1051178040;Studio DD14OFF
Studio D;1051178040;1051253580;Studio DD14ON
Studio D;1051253580;1051253580;Studio DD14OFF
Studio D;1048731000;1048743720;Studio DD15ON
Studio D;1048743720;1050027360;Studio DD15OFF
Studio D;1046687640;1051178040;Studio DD16ON
Studio D;1051178040;1051178040;Studio DD16OFF
Studio D;1046714520;1046729460;Studio DD9ON
Studio D;1046729460;1046809680;Studio DD9OFF
Studio D;1046809680;1046812380;Studio DD9ON
Studio D;1046812380;1046985180;Studio DD9OFF
Studio D;1046985180;1046987400;Studio DD9ON
Studio D;1046987400;1047060240;Studio DD9OFF
Studio D;1047060240;1047075120;Studio DD9ON
Studio D;1047075120;1047148020;Studio DD9OFF
Studio D;1047148020;1047148380;Studio DD9ON
Studio D;1047148380;1047158880;Studio DD9OFF
Studio D;1047158880;1047159060;Studio DD9ON
Studio D;1047159060;1047493380;Studio DD9OFF
Studio D;1047493380;1047494700;Studio DD9ON
Studio D;1047494700;1047583200;Studio DD9OFF
Studio D;1047583200;1047583920;Studio DD9ON
Studio D;1047583920;1047591060;Studio DD9OFF
Studio D;1047591060;1047593640;Studio DD9ON
Studio D;1047593640;1048183800;Studio DD9OFF
Studio D;1048183800;1048218360;Studio DD9ON
Studio D;1048218360;1048540560;Studio DD9OFF
Studio D;1048540560;1048743720;Studio DD9ON
Studio D;1048743720;1048788600;Studio DD9OFF
Studio D;1048788600;1048802280;Studio DD9ON
Studio D;1048802280;1048886160;Studio DD9OFF
Studio D;1048886160;1048888380;Studio DD9ON
Studio D;1048888380;1049133180;Studio DD9OFF
Studio D;1049133180;1049144520;Studio DD9ON
Studio D;1049144520;1049316660;Studio DD9OFF
Studio D;1049316660;1049405460;Studio DD9ON
Studio D;1049405460;1049833320;Studio DD9OFF
Studio D;1049833320;1049835900;Studio DD9ON
Studio D;1049835900;1049919900;Studio DD9OFF
Studio D;1049919900;1050094680;Studio DD9ON
Studio D;1050094680;1051215540;Studio DD9OFF
Studio D;1051215540;1051304940;Studio DD9ON
Studio D;1051304940;1051304940;Studio DD9OFF
Studio E;1051217280;1051218180;Studio EE11OFF
Studio E;1047475440;1051345440;Studio EE12ON
Studio E;1051345440;1051345440;Studio EE12OFF
Studio E;1047570660;1047570660;Studio EE13ON
Studio E;1046942760;1048743780;Studio EE15ON
Studio E;1048743780;1051217280;Studio EE15OFF
Studio E;1051217280;1051246800;Studio EE15ON
Studio E;1051246800;1051246800;Studio EE15OFF
Studio E;1046553000;1046687640;Studio EE16ON
Studio E;1046687640;1050027300;Studio EE16OFF
Studio E;1046553000;1046562000;Studio EE9ON
Studio E;1046562000;1046714520;Studio EE9OFF
Studio E;1046714520;1047494700;Studio EE9ON
Studio E;1047494700;1047502860;Studio EE9OFF
Studio E;1047502860;1047505740;Studio EE9ON
Studio E;1047505740;1047583200;Studio EE9OFF
Studio E;1047583200;1047583920;Studio EE9ON
Studio E;1047583920;1047591060;Studio EE9OFF
Studio E;1047591060;1047593700;Studio EE9ON
Studio E;1047593700;1047932340;Studio EE9OFF
Studio E;1047932340;1048218360;Studio EE9ON
Studio E;1048218360;1048540500;Studio EE9OFF
Studio E;1048540500;1048543560;Studio EE9ON
Studio E;1048543560;1048727400;Studio EE9OFF
Studio E;1048727400;1048743780;Studio EE9ON
Studio E;1048743780;1048788600;Studio EE9OFF
Studio E;1048788600;1048789200;Studio EE9ON
Studio E;1048789200;1048799340;Studio EE9OFF
Studio E;1048799340;1048802280;Studio EE9ON
Studio E;1048802280;1048886160;Studio EE9OFF
Studio E;1048886160;1048888380;Studio EE9ON
Studio E;1048888380;1049133180;Studio EE9OFF
Studio E;1049133180;1049133600;Studio EE9ON
Studio E;1049133600;1049141820;Studio EE9OFF
Studio E;1049141820;1049144520;Studio EE9ON
Studio E;1049144520;1049316660;Studio EE9OFF
Studio E;1049316660;1049316720;Studio EE9ON
Studio E;1049316720;1049400720;Studio EE9OFF
Studio E;1049400720;1049405460;Studio EE9ON
Studio E;1049405460;1049746320;Studio EE9OFF
Studio E;1049746320;1049749380;Studio EE9ON
Studio E;1049749380;1049833320;Studio EE9OFF
Studio E;1049833320;1049835900;Studio EE9ON
Studio E;1049835900;1049919900;Studio EE9OFF
Studio E;1049919900;1049922120;Studio EE9ON
Studio E;1049922120;1050006960;Studio EE9OFF
Studio E;1050006960;1050027300;Studio EE9ON
Studio E;1050027300;1050092220;Studio EE9OFF
Studio E;1050092220;1050094680;Studio EE9ON
Studio E;1050094680;1050351180;Studio EE9OFF
Studio E;1050351180;1050353820;Studio EE9ON
Studio E;1050353820;1050437640;Studio EE9OFF
Studio E;1050437640;1050440280;Studio EE9ON
Studio E;1050440280;1050524700;Studio EE9OFF
Studio E;1050524700;1050527040;Studio EE9ON
Studio E;1050527040;1051215540;Studio EE9OFF
Studio E;1051215540;1051246800;Studio EE9ON
Studio E;1051246800;1051301340;Studio EE9OFF
Studio E;1051301340;1051304940;Studio EE9ON
Studio E;1051304940;1051304940;Studio EE9OFF
Studio F;1047472740;1048779900;Studio FF11ON
Studio F;1048779900;1049883180;Studio FF11OFF
Studio F;1049883180;1049883240;Studio FF11ON
Studio F;1049883240;1051185840;Studio FF11OFF
Studio F;1051185840;1051185840;Studio FF11ON
Studio F;1046943720;1046943780;Studio FF12ON
Studio F;1046943780;1047472740;Studio FF12OFF
Studio F;1047472740;1047476040;Studio FF12ON
Studio F;1047476040;1049317560;Studio FF12OFF
Studio F;1049317560;1050427680;Studio FF12ON
Studio F;1050427680;1051185840;Studio FF12OFF
Studio F;1051185840;1051376460;Studio FF12ON
Studio F;1047472740;1048273620;Studio FF13ON
Studio F;1048273620;1049883180;Studio FF13OFF
Studio F;1049883180;1049883240;Studio FF13ON
Studio F;1049883240;1051185840;Studio FF13OFF
Studio F;1051185840;1051185840;Studio FF13ON
Studio F;1047472680;1047472740;Studio FF14ON
Studio F;1047472740;1047475200;Studio FF14OFF
Studio F;1047475200;1047475260;Studio FF14ON
Studio F;1047475260;1048273560;Studio FF14OFF
Studio F;1048273560;1051139520;Studio FF14ON
Studio F;1051139520;1051255920;Studio FF14OFF
Studio F;1051255920;1051255920;Studio FF14ON
Studio F;1046685600;1047475260;Studio FF16ON
Studio F;1047475260;1049466360;Studio FF16OFF
Studio F;1049466360;1049466420;Studio FF16ON
Studio F;1049466420;1050055500;Studio FF16OFF
Studio F;1050055500;1050456240;Studio FF16ON
Studio F;1050456240;1051185780;Studio FF16OFF
Studio F;1051185780;1051318380;Studio FF16ON
Superdoc Office;1046564760;1046566080;Superdoc OfficeG11ON
Superdoc Office;1046566080;1046566200;Superdoc OfficeG11OFF
Superdoc Office;1046566200;1046573640;Superdoc OfficeG11ON
Superdoc Office;1046573640;1046574360;Superdoc OfficeG11OFF
Superdoc Office;1046574360;1046574600;Superdoc OfficeG11ON
Superdoc Office;1046574600;1046575740;Superdoc OfficeG11OFF
Superdoc Office;1046575740;1046687040;Superdoc OfficeG11ON
Superdoc Office;1046687040;1048608600;Superdoc OfficeG11OFF
Superdoc Office;1046686980;1046687040;Superdoc OfficeG12ON
Superdoc Office;1046687040;1051251900;Superdoc OfficeG12OFF
Superdoc Office;1046687040;1046778480;Superdoc OfficeG13ON
Superdoc Office;1046778480;1048608600;Superdoc OfficeG13OFF
unknown;1046779200;1047557100;unknownO1ON
unknown;1046991060;1047513960;unknownO15ON
unknown;1046725080;1046727240;unknownO7ON
unknown;1046727240;1046811720;unknownO7OFF
unknown;1046811720;1046814060;unknownO7ON
unknown;1046814060;1046897760;unknownO7OFF
unknown;1046897760;1046899560;unknownO7ON
unknown;1046899560;1046984460;unknownO7OFF
unknown;1046984460;1046986860;unknownO7ON
unknown;1046986860;1047503100;unknownO7OFF
unknown;1047503100;1047505740;unknownO7ON
unknown;1047505740;1047505740;unknownO7OFF
unknown;1046685300;1046708880;unknownP1ON
unknown;1046708880;1046765580;unknownP1OFF
unknown;1046765580;1046818440;unknownP1ON
unknown;1046818440;1046863620;unknownP1OFF
unknown;1046863620;1046888940;unknownP1ON
unknown;1046888940;1046943000;unknownP1OFF
unknown;1046943000;1046968500;unknownP1ON
unknown;1046968500;1047473580;unknownP1OFF
unknown;1047473580;1047555000;unknownP1ON
unknown;1047555000;1047555060;unknownP1OFF
unknown;1046956080;1046956680;unknownP15ON
unknown;1046956680;1047557100;unknownP15OFF
unknown;1047557100;1047559500;unknownP15ON
unknown;1047559500;1048161600;unknownP15OFF
unknown;1048161600;1048166100;unknownP15ON
unknown;1048166100;1048766400;unknownP15OFF
unknown;1048766400;1048770900;unknownP15ON
unknown;1048770900;1048770900;unknownP15OFF
